DISTRIBUIDORA;ANO;MÊS;DIA;PRODUTO;QUANTIDADE;PREÇO;FATURAMENTO
Distribuidora PA;2019;1;1;PRODUTO B;3838;38,7249973944763;148626,54
Distribuidora PA;2019;1;1;PRODUTO C;1404;48,0385612535612;67446,14
Distribuidora PA;2019;1;1;PRODUTO D;906;77,0632229580574;69819,28
Distribuidora PA;2019;2;1;PRODUTO A;3781;62,8828792453662;237765,406666667
Distribuidora PA;2019;2;1;PRODUTO B;3984;39,0026807228916;155386,68
Distribuidora PA;2019;2;1;PRODUTO C;1578;47,9445078158006;75656,4333333333
Distribuidora PA;2019;2;1;PRODUTO D;870;74,1888659003831;64544,3133333333
Distribuidora PA;2019;3;1;PRODUTO A;3968;62,1516688716689;246633,36
Distribuidora PA;2019;3;1;PRODUTO B;4342;37,1659849531706;161374,706666667
Distribuidora PA;2019;3;1;PRODUTO C;1449;45,615928226363;66097,48
Distribuidora PA;2019;3;1;PRODUTO D;979;72,6707728975145;71144,6866666666
Distribuidora PA;2019;4;1;PRODUTO A;3345;61,6951146103249;206349,593333333
Distribuidora PA;2019;4;1;PRODUTO B;6490;36,2339116589625;235158,086666667
Distribuidora PA;2019;4;1;PRODUTO C;1238;46,5348788368336;57610,18
Distribuidora PA;2019;4;1;PRODUTO D;1154;73,5438128249566;84869,56
Distribuidora PA;2019;5;1;PRODUTO A;3248;62,3195955863485;202382,886666667
Distribuidora PA;2019;5;1;PRODUTO B;4353;37,8005911631825;164545,973333333
Distribuidora PA;2019;5;1;PRODUTO C;1251;46,9515340530455;58712,8933333334
Distribuidora PA;2019;5;1;PRODUTO D;993;74,5668613628734;74044,8933333333
Distribuidora PA;2019;6;1;PRODUTO A;2623;61,7057593086796;161854,206666667
Distribuidora PA;2019;6;1;PRODUTO B;3809;37,8884676643038;144317,173333333
Distribuidora PA;2019;6;1;PRODUTO C;1000;47,3029533333333;47302,9533333333
Distribuidora PA;2019;6;1;PRODUTO D;1204;72,7509745293466;87592,1733333333
Distribuidora PA;2019;7;1;PRODUTO A;3838;60,723705054716;233057,58
Distribuidora PA;2019;7;1;PRODUTO B;3022;38,7489300683874;117099,266666667
Distribuidora PA;2019;7;1;PRODUTO C;1104;46,983972209636;51846,8133333333
Distribuidora PA;2019;7;1;PRODUTO D;1737;72,1136173479178;125261,353333333
Distribuidora PA;2019;8;1;PRODUTO A;3308;59,3717593712213;196401,78
Distribuidora PA;2019;8;1;PRODUTO B;3520;38,1690946969697;134355,213333333
Distribuidora PA;2019;8;1;PRODUTO C;1156;47,0042502883506;54336,9133333333
Distribuidora PA;2019;8;1;PRODUTO D;1500;72,1363066666667;108204,46
Distribuidora PA;2019;9;1;PRODUTO A;1806;67,1059837578442;121193,406666667
Distribuidora PA;2019;9;1;PRODUTO B;3301;40,6516853478744;134191,213333333
Distribuidora PA;2019;9;1;PRODUTO C;907;48,8568173465638;44313,1333333333
Distribuidora PA;2019;9;1;PRODUTO D;1651;76,1624308499899;125744,173333333
Distribuidora PA;2019;10;1;PRODUTO A;4107;62,5286145605064;256805,02
Distribuidora PA;2019;10;1;PRODUTO B;4608;40,0519950810185;184559,593333333
Distribuidora PA;2019;10;1;PRODUTO C;1396;48,8651050620821;68215,6866666667
Distribuidora PA;2019;10;1;PRODUTO D;2063;75,2964485377282;155336,573333333
Distribuidora PA;2019;11;1;PRODUTO A;2905;64,3719150889271;187000,413333333
Distribuidora PA;2019;11;1;PRODUTO B;4159;40,2833084876172;167538,28
Distribuidora PA;2019;11;1;PRODUTO C;1204;48,9841362126246;58976,9
Distribuidora PA;2019;11;1;PRODUTO D;1620;75,9233868312757;122995,886666667
Distribuidora PA;2019;12;1;PRODUTO A;1789;65,4082243338923;117015,313333333
Distribuidora PA;2019;12;1;PRODUTO B;2956;41,2316531348669;121880,766666667
Distribuidora PA;2019;12;1;PRODUTO C;1249;48,888775020016;61062,08
Distribuidora PA;2019;12;1;PRODUTO D;1715;76,3843304178815;130999,126666667
Distribuidora PA;2020;1;1;PRODUTO A;1699;66,2419383951344;112545,053333333
Distribuidora PA;2020;1;1;PRODUTO B;2945;42,4802014714205;125104,193333333
Distribuidora PA;2020;1;1;PRODUTO C;1072;50,0819962686567;53687,9
Distribuidora PA;2020;1;1;PRODUTO D;1926;76,1899723087574;146741,886666667
Distribuidora PA;2020;2;1;PRODUTO A;1779;64,8587296233839;115383,68
Distribuidora PA;2020;2;1;PRODUTO B;2471;42,1247025495751;104090,14
Distribuidora PA;2020;2;1;PRODUTO C;874;49,9214950419527;43631,3866666667
Distribuidora PA;2020;2;1;PRODUTO D;1669;75,1994248052726;125507,84
Distribuidora PA;2020;3;1;PRODUTO A;1295;64,8424658944659;83970,9933333333
Distribuidora PA;2020;3;1;PRODUTO B;2047;42,0742810617163;86126,0533333333
Distribuidora PA;2020;3;1;PRODUTO C;530;50,2363270440251;26625,2533333333
Distribuidora PA;2020;3;1;PRODUTO D;1012;75,0452239789197;75945,7666666667
Distribuidora PA;2020;4;1;PRODUTO A;507;60,1853469253535;30503,94
Distribuidora PA;2020;4;1;PRODUTO B;1151;40,47342790967;46598,4066666667
Distribuidora PA;2020;4;1;PRODUTO C;379;48,7285349758029;18459,9933333333
Distribuidora PA;2020;4;1;PRODUTO D;237;71,94064697609;17049,9333333333
Distribuidora PA;2020;5;1;PRODUTO A;440;58,1652787258248;25563,64
Distribuidora PA;2020;5;1;PRODUTO B;1227;40,2853402145864;49436,8266666667
Distribuidora PA;2020;5;1;PRODUTO C;389;49,1481939081939;19094,0733333333
Distribuidora PA;2020;5;1;PRODUTO D;190;72,0990359333918;13710,8333333333
Distribuidora PA;2020;6;1;PRODUTO A;500;58,8698567144286;29444,74
Distribuidora PA;2020;6;1;PRODUTO B;1280;38,7823362416981;49634,9266666667
Distribuidora PA;2020;6;1;PRODUTO C;658;45,1602936708861;29730,5266666667
Distribuidora PA;2020;6;1;PRODUTO D;234;70,7715302491103;16572,3333333333
Distribuidora PA;2020;7;1;PRODUTO A;646;58,8409808982963;37991,66
Distribuidora PA;2020;7;1;PRODUTO B;1385;38,0264789410349;52666,6733333333
Distribuidora PA;2020;7;1;PRODUTO C;559;44,7029201430274;25003,8333333333
Distribuidora PA;2020;7;1;PRODUTO D;472;61,1278331565924;28821,7733333333
Distribuidora PA;2020;8;1;PRODUTO A;1736;57,8919454580372;100481,12
Distribuidora PA;2020;8;1;PRODUTO B;1648;38,1021588265048;62773,3066666667
Distribuidora PA;2020;8;1;PRODUTO C;591;45,3824689966178;26836,1666666667
Distribuidora PA;2020;8;1;PRODUTO D;564;62,1128368794326;35031,64
Distribuidora PA;2020;9;1;PRODUTO A;2801;56,9423613425375;159476,573333333
Distribuidora PA;2020;9;1;PRODUTO B;2457;37,9224313140221;93169,0933333334
Distribuidora PA;2020;9;1;PRODUTO C;897;45,2024005945745;40546,5533333333
Distribuidora PA;2020;9;1;PRODUTO D;2111;59,9250410612761;126481,786666667
Distribuidora PA;2020;10;1;PRODUTO A;2414;58,9536689455148;142284,68
Distribuidora PA;2020;10;1;PRODUTO B;2323;39,0405279675759;90705,7866666667
Distribuidora PA;2020;10;1;PRODUTO C;735;45,6684132925031;33554,8666666667
Distribuidora PA;2020;10;1;PRODUTO D;1734;67,4872800692241;116989,2
Distribuidora PA;2020;11;1;PRODUTO A;1919;59,2348005818624;113678,986666667
Distribuidora PA;2020;11;1;PRODUTO B;2210;39,0319745054779;86246,0266666667
Distribuidora PA;2020;11;1;PRODUTO C;864;45,1461498409025;39017,56
Distribuidora PA;2020;11;1;PRODUTO D;1678;73,990329757648;124155,773333333
Distribuidora PA;2020;12;1;PRODUTO A;1924;58,9567717200598;113410,72
Distribuidora PA;2020;12;1;PRODUTO B;1812;38,9799052742907;70641,3333333333
Distribuidora PA;2020;12;1;PRODUTO C;812;45,1051195239561;36636,6333333333
Distribuidora PA;2020;12;1;PRODUTO D;1196;73,8848327759197;88366,26
Distribuidora PA;2021;1;1;PRODUTO A;1665;64,1778062578223;106829,306666667
Distribuidora PA;2021;1;1;PRODUTO B;1811;41,7924755025993;75703,5866666667
Distribuidora PA;2021;1;1;PRODUTO C;602;50,0194660395629;30132,56
Distribuidora PA;2021;1;1;PRODUTO D;1200;73,871977770059;88615,5933333333
Distribuidora PA;2021;2;1;PRODUTO A;1664;62,0271795642374;103197,72
Distribuidora PA;2021;2;1;PRODUTO B;1895;40,1671473795287;76130,1333333333
Distribuidora PA;2021;2;1;PRODUTO C;780;47,8344627216407;37318,8533333333
Distribuidora PA;2021;2;1;PRODUTO D;1366;70,6874818564371;96588,5533333333
Distribuidora PA;2021;3;1;PRODUTO A;340;60,8052902277737;20689
Distribuidora PA;2021;3;1;PRODUTO B;971;39,9248601338596;38773,6933333333
Distribuidora PA;2021;3;1;PRODUTO C;359;45,9099281242755;16500,7933333333
Distribuidora PA;2021;3;1;PRODUTO D;281;69,4046208530806;19525,8333333333
Distribuidora PA;2021;4;1;PRODUTO A;950;55,8007400263043;53033,9533333333
Distribuidora PA;2021;4;1;PRODUTO B;1219;40,1752407002188;48960,2266666667
Distribuidora PA;2021;4;1;PRODUTO C;544;44,2993046408332;24102,5133333333
Distribuidora PA;2021;4;1;PRODUTO D;523;71,1089923469388;37166,3
Distribuidora PA;2021;5;1;PRODUTO A;1432;55,8340035499171;79951,9666666667
Distribuidora PA;2021;5;1;PRODUTO B;1692;40,1118857142857;67855,94
Distribuidora PA;2021;5;1;PRODUTO C;563;44,3893278057447;24983,7933333333
Distribuidora PA;2021;5;1;PRODUTO D;872;70,8380166236744;61788,46
Distribuidora PA;2021;6;1;PRODUTO A;945;62,282099320808;58841,0133333333
Distribuidora PA;2021;6;1;PRODUTO B;1536;40,1402702262738;61645,42
Distribuidora PA;2021;6;1;PRODUTO C;520;47,6962052927025;24782,1533333333
Distribuidora PA;2021;6;1;PRODUTO D;910;67,9350105359597;61792,5533333333
Distribuidora PA;2021;7;1;PRODUTO A;1522;62,3081465257625;94827,8066666667
Distribuidora PA;2021;7;1;PRODUTO B;1707;40,2383904678191;68666,8133333333
Distribuidora PA;2021;7;1;PRODUTO C;520;47,989065854831;24958,3133333333
Distribuidora PA;2021;7;1;PRODUTO D;1387;69,7598606439212;96780,18
Distribuidora PA;2021;8;1;PRODUTO A;1827;62,5929321593138;114331,206666667
Distribuidora PA;2021;8;1;PRODUTO B;1662;42,9840513437625;71439,4933333333
Distribuidora PA;2021;8;1;PRODUTO C;702;50,3825071225071;35368,52
Distribuidora PA;2021;8;1;PRODUTO D;1510;73,5166931567329;111010,206666667
Distribuidora PA;2021;9;1;PRODUTO A;1926;62,4249035049762;120219,96
Distribuidora PA;2021;9;1;PRODUTO B;1892;41,9657011980268;79399,1066666667
Distribuidora PA;2021;9;1;PRODUTO C;590;50,1789152542373;29605,56
Distribuidora PA;2021;9;1;PRODUTO D;1639;73,4184136668701;120332,78
Distribuidora PA;2021;10;1;PRODUTO A;1436;63,5401961580872;91238,4266666667
Distribuidora PA;2021;10;1;PRODUTO B;1695;41,9761887905605;71149,64
Distribuidora PA;2021;10;1;PRODUTO C;570;50,4721871345029;28769,1466666667
Distribuidora PA;2021;10;1;PRODUTO D;1347;73,0531898045038;98402,6466666667
Distribuidora PA;2021;11;1;PRODUTO A;2044;62,6034788990826;127945,86
Distribuidora PA;2021;11;1;PRODUTO B;2007;41,4609400431822;83212,1066666667
Distribuidora PA;2021;11;1;PRODUTO C;584;50,1038926940639;29260,6733333333
Distribuidora PA;2021;11;1;PRODUTO D;1647;73,0052742359846;120239,686666667
Distribuidora PA;2021;12;1;PRODUTO A;1448;64,6632090239411;93632,3266666666
Distribuidora PA;2021;12;1;PRODUTO B;1808;41,4144100294985;74877,2533333334
Distribuidora PA;2021;12;1;PRODUTO C;708;49,9633709981168;35374,0666666667
Distribuidora PA;2021;12;1;PRODUTO D;1351;73,0963631877622;98753,1866666667
Distribuidora PA;2022;1;1;PRODUTO A;1709;60,6782874975619;103699,193333333
Distribuidora PA;2022;1;1;PRODUTO B;1876;45,9254264392324;86156,1
Distribuidora PA;2022;1;1;PRODUTO C;566;51,6779505300354;29249,72
Distribuidora PA;2022;1;1;PRODUTO D;1202;73,1162839711592;87885,7733333334
Distribuidora PA;2022;2;1;PRODUTO A;1316;64,1520200133;84410,6933333333
Distribuidora PA;2022;2;1;PRODUTO B;1231;47,8555617996547;58900,2266666667
Distribuidora PA;2022;2;1;PRODUTO C;510;52,8502793661166;26958,0466666667
Distribuidora PA;2022;2;1;PRODUTO D;977;75,3681586015775;73656,6733333333
Distribuidora PA;2022;3;1;PRODUTO A;1748;62,5030698472464;109284,013333333
Distribuidora PA;2022;3;1;PRODUTO B;1832;46,1981450567445;84636,9266666667
Distribuidora PA;2022;3;1;PRODUTO C;577;52,260297644849;30141,1266666667
Distribuidora PA;2022;3;1;PRODUTO D;1311;72,7979101916293;95447,16
Distribuidora PA;2022;4;1;PRODUTO A;1531;63,3940518179839;97056,2933333333
Distribuidora PA;2022;4;1;PRODUTO B;1660;47,3217108433735;78554,04
Distribuidora PA;2022;4;1;PRODUTO C;573;53,2761256544503;30527,22
Distribuidora PA;2022;4;1;PRODUTO D;1014;78,7028007889546;79804,64
Distribuidora PB;2013;6;1;PRODUTO A;68;39,4735294117647;2684,2
Distribuidora PB;2013;6;1;PRODUTO B;6;25,44;152,64
Distribuidora PB;2013;6;1;PRODUTO C;981;30,4688888888889;29889,98
Distribuidora PB;2013;7;1;PRODUTO A;2070;36,7239291465378;76018,5333333333
Distribuidora PB;2013;7;1;PRODUTO B;260;25,7111538461538;6684,9
Distribuidora PB;2013;7;1;PRODUTO C;19041;28,6489407068956;545504,48
Distribuidora PB;2013;8;1;PRODUTO A;2631;36,5295451666033;96109,2333333333
Distribuidora PB;2013;8;1;PRODUTO B;315;25,3927619047619;7998,72
Distribuidora PB;2013;8;1;PRODUTO C;19685;28,4025454237575;559104,106666667
Distribuidora PB;2013;9;1;PRODUTO A;1288;45,2453416149068;58276
Distribuidora PB;2013;9;1;PRODUTO B;282;28,8132387706856;8125,33333333333
Distribuidora PB;2013;9;1;PRODUTO C;8977;36,6128996323939;328674
Distribuidora PB;2013;10;1;PRODUTO A;2754;42,7647058823529;117774
Distribuidora PB;2013;10;1;PRODUTO B;447;27,5486055182699;12314,2266666667
Distribuidora PB;2013;10;1;PRODUTO C;24253;34,3794994433678;833806
Distribuidora PB;2013;11;1;PRODUTO A;1643;42,9734226009333;70605,3333333333
Distribuidora PB;2013;11;1;PRODUTO B;386;27,0621761658031;10446
Distribuidora PB;2013;11;1;PRODUTO C;12910;34,1300542215337;440619
Distribuidora PB;2013;12;1;PRODUTO A;2476;42,2140549273021;104522
Distribuidora PB;2013;12;1;PRODUTO B;482;26,5463347164592;12795,3333333333
Distribuidora PB;2013;12;1;PRODUTO C;20950;34,0138902147971;712591
Distribuidora PB;2014;1;1;PRODUTO A;2204;44,0874168179068;97168,6666666667
Distribuidora PB;2014;1;1;PRODUTO B;424;26,3325471698113;11165
Distribuidora PB;2014;1;1;PRODUTO C;20102;33,9498225715518;682459,333333333
Distribuidora PB;2014;2;1;PRODUTO A;2343;44,1761274719021;103504,666666667
Distribuidora PB;2014;2;1;PRODUTO B;477;25,5793151642208;12201,3333333333
Distribuidora PB;2014;2;1;PRODUTO C;15214;32,3656281495114;492410,666666667
Distribuidora PB;2014;3;1;PRODUTO A;1968;43,4312330623306;85472,6666666667
Distribuidora PB;2014;3;1;PRODUTO B;370;25,1225225225225;9295,33333333333
Distribuidora PB;2014;3;1;PRODUTO C;14451;31,297142066293;452275
Distribuidora PB;2014;4;1;PRODUTO A;2145;43,0418026418026;92324,6666666667
Distribuidora PB;2014;4;1;PRODUTO B;602;25,0365448504983;15072
Distribuidora PB;2014;4;1;PRODUTO C;14368;32,4862889755011;466763
Distribuidora PB;2014;5;1;PRODUTO A;1619;43,301626518427;70105,3333333333
Distribuidora PB;2014;5;1;PRODUTO B;408;24,9624183006536;10184,6666666667
Distribuidora PB;2014;5;1;PRODUTO C;13228;32,6303548029433;431634,333333333
Distribuidora PB;2014;6;1;PRODUTO A;1051;44,4365366317793;46702,8
Distribuidora PB;2014;6;1;PRODUTO B;367;25,9954586739328;9540,33333333333
Distribuidora PB;2014;6;1;PRODUTO C;7437;34,2903500515441;255017,333333333
Distribuidora PB;2014;7;1;PRODUTO A;1740;44,129846743295;76785,9333333333
Distribuidora PB;2014;7;1;PRODUTO B;417;25,9843325339728;10835,4666666667
Distribuidora PB;2014;7;1;PRODUTO C;16571;33,9234325025647;562145,2
Distribuidora PB;2014;8;1;PRODUTO A;1447;41,8261690854642;60522,4666666667
Distribuidora PB;2014;8;1;PRODUTO B;403;25,5386269644334;10292,0666666667
Distribuidora PB;2014;8;1;PRODUTO C;8581;33,2631084178223;285430,733333333
Distribuidora PB;2014;9;1;PRODUTO A;1916;46,3150661099513;88739,6666666667
Distribuidora PB;2014;9;1;PRODUTO B;515;27,690355987055;14260,5333333333
Distribuidora PB;2014;9;1;PRODUTO C;16887;34,9602731884487;590374,133333333
Distribuidora PB;2014;10;1;PRODUTO A;1891;48,4999118632117;91713,3333333333
Distribuidora PB;2014;10;1;PRODUTO B;645;27,9576227390181;18032,6666666667
Distribuidora PB;2014;10;1;PRODUTO C;14432;35,3347653362897;509951,333333333
Distribuidora PB;2014;11;1;PRODUTO A;1657;47,8422933011467;79274,68
Distribuidora PB;2014;11;1;PRODUTO B;551;27,1706231094979;14971,0133333333
Distribuidora PB;2014;11;1;PRODUTO C;13453;35,0316415173815;471280,673333333
Distribuidora PB;2014;12;1;PRODUTO A;2004;47,930755156354;96053,2333333333
Distribuidora PB;2014;12;1;PRODUTO B;771;27,4101080847384;21133,1933333333
Distribuidora PB;2014;12;1;PRODUTO C;14718;36,1796308375232;532491,806666667
Distribuidora PB;2015;1;1;PRODUTO A;1430;48,4472820512821;69279,6133333333
Distribuidora PB;2015;1;1;PRODUTO B;560;27,5833571428571;15446,68
Distribuidora PB;2015;1;1;PRODUTO C;13145;36,7031652085711;482463,106666667
Distribuidora PB;2015;2;1;PRODUTO A;1230;48,119756097561;59187,3
Distribuidora PB;2015;2;1;PRODUTO B;470;27,2698439716312;12816,8266666667
Distribuidora PB;2015;2;1;PRODUTO C;9208;36,7019432377643;337951,493333333
Distribuidora PB;2015;3;1;PRODUTO A;1185;47,5401406469761;56335,0666666667
Distribuidora PB;2015;3;1;PRODUTO B;574;27,1232984901278;15568,7733333333
Distribuidora PB;2015;3;1;PRODUTO C;8913;35,7010284603014;318203,266666667
Distribuidora PB;2015;4;1;PRODUTO A;1991;46,3175623639712;92218,2666666667
Distribuidora PB;2015;4;1;PRODUTO B;816;27,0712581699346;22090,1466666667
Distribuidora PB;2015;4;1;PRODUTO C;22094;35,5564047554389;785583,206666667
Distribuidora PB;2015;5;1;PRODUTO A;1726;44,7673541908073;77268,4533333333
Distribuidora PB;2015;5;1;PRODUTO B;1070;26,3324797507788;28175,7533333333
Distribuidora PB;2015;5;1;PRODUTO C;17715;34,8805769122213;617909,42
Distribuidora PB;2015;6;1;PRODUTO A;1218;46,9046798029557;57129,9
Distribuidora PB;2015;6;1;PRODUTO B;958;26,0093736951983;24916,98
Distribuidora PB;2015;6;1;PRODUTO C;13683;34,4030266267144;470736,613333333
Distribuidora PB;2015;7;1;PRODUTO A;1362;46,3743318649046;63161,84
Distribuidora PB;2015;7;1;PRODUTO B;1206;25,6558208955224;30940,92
Distribuidora PB;2015;7;1;PRODUTO C;15977;33,9965951054641;543163,6
Distribuidora PB;2015;8;1;PRODUTO A;1491;46,1693986139057;68838,5733333333
Distribuidora PB;2015;8;1;PRODUTO B;1070;25,7260186915888;27526,84
Distribuidora PB;2015;8;1;PRODUTO C;16925;34,0586808468735;576443,173333333
Distribuidora PB;2015;9;1;PRODUTO A;1396;54,3619006685769;75889,2133333333
Distribuidora PB;2015;9;1;PRODUTO B;1071;30,65255524432;32828,8866666667
Distribuidora PB;2015;9;1;PRODUTO C;9605;41,1626861009891;395367,6
Distribuidora PB;2015;10;1;PRODUTO A;1602;54,63696213067;87528,4133333333
Distribuidora PB;2015;10;1;PRODUTO B;1272;30,8280398322851;39213,2666666667
Distribuidora PB;2015;10;1;PRODUTO C;18785;40,3786698607045;758513,313333334
Distribuidora PB;2015;11;1;PRODUTO A;1439;54,3420894139449;78198,2666666667
Distribuidora PB;2015;11;1;PRODUTO B;1262;31,0074590596936;39131,4133333333
Distribuidora PB;2015;11;1;PRODUTO C;18444;40,0416735343021;738528,626666667
Distribuidora PB;2015;12;1;PRODUTO A;1680;54,2974722222222;91219,7533333333
Distribuidora PB;2015;12;1;PRODUTO B;1379;31,0276963983563;42787,1933333333
Distribuidora PB;2015;12;1;PRODUTO C;20079;40,0549552600561;804263,446666667
Distribuidora PB;2016;1;1;PRODUTO A;1586;53,0015510718789;84060,46
Distribuidora PB;2016;1;1;PRODUTO B;1310;31,1584631043257;40817,5866666667
Distribuidora PB;2016;1;1;PRODUTO C;18170;39,649595303614;720433,146666667
Distribuidora PB;2016;2;1;PRODUTO A;824;58,318357605178;48054,3266666667
Distribuidora PB;2016;2;1;PRODUTO B;1057;34,0055755282245;35943,8933333333
Distribuidora PB;2016;2;1;PRODUTO C;8530;43,7205549042595;372936,333333333
Distribuidora PB;2016;3;1;PRODUTO A;1186;56,9494154019112;67542,0066666667
Distribuidora PB;2016;3;1;PRODUTO B;1267;33,4222678242568;42346,0133333333
Distribuidora PB;2016;3;1;PRODUTO C;13495;42,4929401012721;573442,226666667
Distribuidora PB;2016;4;1;PRODUTO A;1256;56,0302919320594;70374,0466666666
Distribuidora PB;2016;4;1;PRODUTO B;1555;32,3273526259378;50269,0333333333
Distribuidora PB;2016;4;1;PRODUTO C;16405;40,9939347759829;672505,5
Distribuidora PB;2016;5;1;PRODUTO A;804;56,1187230514096;45119,4533333333
Distribuidora PB;2016;5;1;PRODUTO B;1203;32,486727625381;39081,5333333333
Distribuidora PB;2016;5;1;PRODUTO C;9321;41,4919398314597;386748,1
Distribuidora PB;2016;6;1;PRODUTO A;801;56,6690719933416;45391,9266666667
Distribuidora PB;2016;6;1;PRODUTO B;1095;33,2583866057839;36417,9333333333
Distribuidora PB;2016;6;1;PRODUTO C;9978;41,6812654506581;415895,666666667
Distribuidora PB;2016;7;1;PRODUTO A;1130;54,9929439528024;62142,0266666667
Distribuidora PB;2016;7;1;PRODUTO B;1673;32,1528631201435;53791,74
Distribuidora PB;2016;7;1;PRODUTO C;13347;40,6945326040808;543149,926666666
Distribuidora PB;2016;8;1;PRODUTO A;893;55,1454497946995;49244,8866666667
Distribuidora PB;2016;8;1;PRODUTO B;1660;31,968875502008;53068,3333333333
Distribuidora PB;2016;8;1;PRODUTO C;11983;40,7753867979638;488611,46
Distribuidora PB;2016;9;1;PRODUTO A;1073;55,2503634669152;59283,64
